asv_id	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV244	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Camarophyllopsis	ASV244
ASV245	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	ASV245
ASV246	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV246
ASV247	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV247
ASV248	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales_fam_Incertae_sedis	Entrophospora	ASV248
ASV249	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV249
ASV250	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV250
ASV251	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV251
ASV252	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV252
ASV253	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV253
ASV254	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV254
ASV255	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV255
ASV256	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Glutinomyces	ASV256
ASV257	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV257
ASV258	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV258
ASV259	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV259
ASV260	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV260
ASV261	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Fibulochlamys	ASV261
ASV262	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV262
ASV263	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	f_Ceratobasidiaceae	ASV263
ASV264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV264
ASV265	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV265
ASV266	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV266
ASV267	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV267
ASV268	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV268
ASV269	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV269
ASV270	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV270
ASV271	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV271
ASV272	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV272
ASV273	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	f_Thelephoraceae	ASV273
ASV274	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV274
ASV275	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV275
ASV276	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV276
ASV277	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV277
ASV278	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV278
ASV279	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV279
ASV280	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV280
ASV281	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	ASV281
ASV282	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV282
ASV283	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	ASV283
ASV284	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	f_Entolomataceae	ASV284
ASV285	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV285
ASV286	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV286
ASV287	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV287
ASV288	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	ASV288
ASV289	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV289
ASV290	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV290
ASV291	Fungi	Ascomycota	Archaeorhizomycetes	c_Archaeorhizomycetes	c_Archaeorhizomycetes	c_Archaeorhizomycetes	ASV291
ASV292	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV292
ASV293	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV293
ASV294	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV294
ASV295	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella	ASV295
ASV296	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	ASV296
ASV297	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV297
ASV298	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV298
ASV299	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV299
ASV300	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV300
ASV301	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV301
ASV302	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV302
ASV303	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	ASV303
ASV304	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV304
ASV305	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV305
ASV306	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pseudopestalotiopsis	ASV306
ASV307	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV307
ASV308	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	ASV308
ASV309	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV309
ASV310	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV310
ASV311	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	f_Ceratobasidiaceae	ASV311
ASV312	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV312
ASV313	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV313
ASV314	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS11	o_GS11	o_GS11	ASV314
ASV315	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	ASV315
ASV316	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV316
ASV317	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	f_Trichosporonaceae	ASV317
ASV318	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	f_Ceratobasidiaceae	ASV318
ASV319	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV319
ASV320	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV320
ASV321	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV321
ASV322	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV322
ASV323	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV323
ASV324	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	ASV324
ASV325	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV325
ASV326	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV326
ASV327	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV327
ASV328	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV328
ASV329	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	o_Trechisporales	o_Trechisporales	ASV329
ASV330	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV330
ASV331	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV331
ASV332	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV332
ASV333	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV333
ASV334	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV334
ASV335	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV335
ASV336	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	f_Clavariaceae	ASV336
ASV337	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV337
ASV338	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	ASV338
ASV339	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV339
ASV340	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV340
ASV341	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV341
ASV342	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV342
ASV343	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV343
ASV344	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV344
ASV345	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV345
ASV346	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV346
ASV347	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	o_Chaetothyriales	o_Chaetothyriales	ASV347
ASV348	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV348
ASV349	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV349
ASV350	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV350
ASV351	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV351
ASV352	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	ASV352
ASV353	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV353
ASV354	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV354
ASV355	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	o_Chaetothyriales	o_Chaetothyriales	ASV355
ASV356	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	ASV356
ASV357	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	f_Thelephoraceae	ASV357
ASV358	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV358
ASV359	Fungi	Ascomycota	Dothideomycetes	Pleosporales	o_Pleosporales	o_Pleosporales	ASV359
ASV360	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV360
ASV361	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV361
ASV362	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV362
ASV363	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV363
ASV364	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV364
ASV365	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV365
ASV366	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV366
ASV367	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	ASV367
ASV368	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV368
ASV369	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	ASV369
ASV370	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV370
ASV371	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV371
ASV372	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV372
ASV373	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	ASV373
ASV374	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	f_Apiosporaceae	ASV374
ASV375	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV375
ASV376	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV376
ASV377	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV377
ASV378	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV378
ASV379	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV379
ASV380	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV380
ASV381	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV381
ASV382	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV382
ASV383	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV383
ASV384	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV384
ASV385	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV385
ASV386	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV386
ASV387	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV387
ASV388	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV388
ASV389	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV389
ASV390	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV390
ASV391	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV391
ASV392	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV392
ASV393	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV393
ASV394	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	ASV394
ASV395	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	o_Platygloeales	o_Platygloeales	ASV395
ASV396	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV396
ASV397	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV397
ASV398	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV398
ASV399	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV399
ASV400	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV400
ASV401	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV401
ASV402	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV402
ASV403	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV403
ASV404	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV404
ASV405	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV405
ASV406	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV406
ASV407	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV407
ASV408	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV408
ASV409	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV409
ASV410	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV410
ASV411	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV411
ASV412	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV412
ASV413	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	ASV413
ASV414	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV414
ASV415	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV415
ASV416	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV416
ASV417	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV417
ASV418	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV418
ASV419	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV419
ASV420	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV420
ASV421	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV421
ASV422	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV422
ASV424	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	o_Mortierellales	o_Mortierellales	ASV424
ASV425	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV425
ASV426	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV426
ASV427	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	ASV427
ASV428	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV428
ASV430	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV430
ASV431	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	o_Cantharellales	o_Cantharellales	ASV431
ASV432	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV432
ASV433	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Dendrosporium	ASV433
ASV434	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	f_Exidiaceae	ASV434
ASV435	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV435
ASV436	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	ASV436
ASV437	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	ASV437
ASV438	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV438
ASV439	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV439
ASV440	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV440
ASV441	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	f_Helotiaceae	ASV441
ASV442	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	ASV442
ASV443	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV443
ASV444	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV444
ASV445	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Rhexodenticula	ASV445
ASV446	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV446
ASV447	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV447
ASV448	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV448
ASV449	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	ASV449
ASV450	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	ASV450
ASV451	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV451
ASV452	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	f_Ceratobasidiaceae	ASV452
ASV453	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV453
ASV454	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV454
ASV455	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV455
ASV456	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV456
ASV457	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV457
ASV458	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV458
ASV459	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV459
ASV460	Fungi	Entorrhizomycota	Entorrhizomycetes	Entorrhizales	Entorrhizaceae	Entorrhiza	ASV460
ASV461	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Tubulicium	ASV461
ASV462	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV462
ASV463	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV463
ASV464	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	ASV464
ASV465	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV465
ASV466	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	ASV466
ASV467	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV467
ASV468	Fungi	Glomeromycota	Glomeromycetes	Glomerales	o_Glomerales	o_Glomerales	ASV468
ASV469	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV469
ASV470	Fungi	Basidiomycota	Tremellomycetes	Tremellales	o_Tremellales	o_Tremellales	ASV470
ASV471	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV471
ASV472	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV472
ASV473	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV473
ASV474	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Penicillifer	ASV474
ASV475	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV475
ASV476	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV476
ASV477	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV477
ASV478	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	ASV478
ASV479	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV479
ASV480	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylaria	ASV480
ASV481	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV481
ASV482	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV482
ASV483	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV483
ASV484	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV484
ASV485	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV485
ASV486	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV486
ASV487	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV487
ASV488	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV488
